,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
20382,Robert Golden,60/36886360_1990-09-13_2012.jpg,male,3.0860844800464893,Q7344831,Robert_Golden,92515.0
20383,Beth Leavel,06/7447706_1955-11-01_2008.jpg,female,3.08591779674918,Q4897566,Beth_Leavel,206775.0
20384,David May,93/1796193_1970-06-24_2013.jpg,male,3.0857604886463976,Q1175564,David_May,15337.0
20385,Graham Kennedy,33/1620133_1934-02-15_1965.jpg,male,3.0856225969101216,Q2111930,Graham_Kennedy,355335.0
20386,Judith M. Lumley,41/41077741_1941-02-15_2009.jpg,female,3.0855100914238296,Q16105688,Judith_M._Lumley,4821.0
20387,C. Cameron Macauley,58/26378158_1923-10-20_1944.jpg,male,3.0853306896792336,Q5006347,C._Cameron_Macauley,13473.0
20388,Marek Suchý,72/12930372_1988-03-29_2010.jpg,male,3.0853291825803133,Q266045,Marek_Suchý,138915.0
20389,David Albelda,16/4149916_1977-09-01_2010.jpg,male,3.0852567800453854,Q294852,David_Albelda,211227.0
20390,Koji Sakurai,59/35873159_1936-02-18_1964.jpg,male,3.0852452757971784,Q6426452,Kōji_Sakurai,
20391,Muffy Calder,03/38841403_1958-05-21_2013.jpg,female,3.0848965447822763,Q14949107,Muffy_Calder,20971.0
20392,Wim T. Schippers,89/3778189_1942-07-01_2009.jpg,male,3.084765429424533,Q354241,Wim_T._Schippers,32215.0
20393,Rich Hall,41/843041_1954-06-10_2014.jpg,male,3.08468970619302,Q3098577,Rich_Hall,1095056.0
20394,William Wegman,41/1340041_1943-12-02_2006.jpg,male,3.084571002091616,Q8020144,William_Wegman,4045.0
20395,Bruce Foxton,80/363880_1955-09-01_2007.jpg,male,3.08448705486528,Q991633,Bruce_Foxton,484618.0
20396,Margaret Mead,17/19617_1901-12-16_1948.jpg,female,3.084414203023657,Q180099,Margaret_Mead,2192183.0
20397,Nayeli Rangel,01/38199101_1992-02-28_2012.jpg,female,3.084344224879474,Q6039094,Nayeli_Rangel,59622.0
20398,Johnny Doran,04/25897204_1962-05-25_1977.jpg,male,3.0842751586289534,Q2790775,Johnny_Doran,20039.0
20399,James Cameron,22/15622_1954-08-16_2012.jpg,male,3.0842634694518214,Q42574,James_Cameron,20563595.0
20400,Bob Chappuis,05/12608105_1923-02-24_1947.jpg,male,3.083964790102278,Q4932051,Bob_Chappuis,19668.0
20401,Max Grün,11/19030311_1987-04-05_2012.jpg,male,3.0839533507324464,Q324723,Max_Grün,55139.0
20402,Yoo Yeon-seong,14/33584114_1986-08-19_2013.jpg,male,3.0839102408449808,Q461654,Yoo_Yeon-seong,108248.0
20403,Yul Brynner,97/61797_1920-07-11_1969.jpg,male,3.0838995160176186,Q102813,Yul_Brynner,10126614.0
20404,Eileen McDonough,20/35216920_1962-05-20_1975.jpg,female,3.083806444452323,Q4275633,Eileen_McDonough,44464.0
20405,Denholm Elliott,07/168307_1922-05-31_1981.jpg,male,3.083803766663501,Q313047,Denholm_Elliott,2887734.0
20406,Afu Agbaria,49/21903949_1949-05-13_2009.jpg,male,3.083800568272905,Q2330554,Afu_Agbaria,7220.0
20407,Michael Avedon,10/41475810_1991-01-16_2014.jpg,male,3.0837819272901354,Q16150415,Michael_Avedon,66495.0
20408,Joe Orlando,52/1647552_1927-04-04_1950.jpg,male,3.083701225180048,Q2281152,Joe_Orlando,87703.0
20409,Holly Holm,50/12635050_1981-10-17_2013.jpg,female,3.0836507752691062,Q2414305,Holly_Holm,10352332.0
20410,Diane von Fürstenberg,46/1423846_1946-12-31_2009.jpg,female,3.0835363294884903,Q272438,Diane_von_Fürstenberg,2542744.0
20411,Matti Hautamäki,65/3873765_1981-07-14_2011.jpg,male,3.083516568315864,Q14702,Matti_Hautamäki,46764.0
20412,Daniel Oss,17/28018617_1987-01-13_2012.jpg,male,3.083510208547436,Q926748,Daniel_Oss,71071.0
20413,Tatsumi Fujinami,12/2921412_1953-12-28_2015.jpg,male,3.083401261418866,Q709998,Tatsumi_Fujinami,506150.0
20414,Mark Neveldine,29/20459229_1973-05-11_2011.jpg,male,3.0833817410714426,Q1340718,Mark_Neveldine,538632.0
20415,Karl Kraus,10/40846310_1938-03-21_1984.jpg,male,3.083380802722493,Q1732006,Karl_Kraus,32621.0
20416,J'Marcus Webb,46/27199446_1988-08-08_2011.jpg,male,3.08335437818332,Q3156547,J'Marcus_Webb,121793.0
20417,Gabriel Moiceanu,29/38391529_1934-08-12_1955.jpg,male,3.083292523281425,Q1489471,Gabriel_Moiceanu,2187.0
20418,Bharati Mukherjee,94/298694_1940-07-27_2004.jpg,female,3.083263391327614,Q4357833,Bharati_Mukherjee,225655.0
20419,Lubomir Kavalek,29/2144329_1943-08-09_1968.jpg,male,3.083237326080243,Q674633,Lubomír_Kaválek,302.0
20420,Svetlana Nemolyaeva,18/37557718_1937-04-18_2012.jpg,female,3.083164711231713,Q1710112,Svetlana_Nemolayeva,60.0
20421,Stephen Cochran,81/27059681_1979-09-17_2010.jpg,male,3.083055903964496,Q7608913,Stephen_Cochran,22107.0
20422,Jennifer Oehrli,35/35409935_1989-01-13_2013.jpg,female,3.0828247875954595,Q1493664,Jennifer_Oehrli,7145.0
20423,Arouna Koné,79/2645479_1983-11-11_2012.jpg,male,3.0827847928439382,Q314789,Arouna_Koné,685667.0
20424,Raymond Durand,27/28094327_1952-07-08_2010.jpg,male,3.082520274384169,Q533975,Raymond_Durand,444.0
20425,Fabian Klos,36/36070536_1987-12-02_2013.jpg,male,3.0825069393071654,Q225825,Fabian_Klos,74980.0
20426,Bobby Tiefenauer,49/7343949_1929-10-10_1961.jpg,male,3.0824467231820805,Q4935639,Bobby_Tiefenauer,9879.0
20427,Justin Richards,41/7349341_1980-10-16_2013.jpg,male,3.0824320945498425,Q6318053,Justin_Richards,37324.0
20428,Sara Lidman,66/2722266_1923-12-30_1960.jpg,female,3.082398661050347,Q287784,Sara_Lidman,17285.0
20429,Raluca Sbîrcia,79/43648479_1989-07-04_2013.jpg,female,3.082363363875686,Q18127818,Raluca_Sbîrcia,2003.0
20430,Johnathan Franklin,94/36891794_1989-10-23_2012.jpg,male,3.082199244364048,Q6265971,Johnathan_Franklin,180496.0
20431,Ilya Maksimov,02/11221502_1987-02-02_2011.jpg,male,3.0819760376356453,Q4276205,Ilya_Maksimov,14263.0
20432,Mark Meckler,65/38127665_1962-03-10_2011.jpg,male,3.0819058843549065,Q6768849,Mark_Meckler,79605.0
20433,Predrag Mijatović,72/1462772_1969-01-19_2007.jpg,male,3.0819006379511844,Q237964,Predrag_Mijatović,779278.0
20434,Tito Francona,25/4081525_1933-11-04_1960.jpg,male,3.0818739076170285,Q7810170,Tito_Francona,295408.0
20435,Denny Myers,22/10311222_1907-08-27_1942.jpg,male,3.081830785845653,Q5259214,Denny_Myers,4262.0
20436,Miki Malör,45/21529245_1957-08-29_2007.jpg,female,3.081772886900536,Q88585,Miki_Malör,2540.0
20437,Nam Sang-mi,15/6478815_1984-05-03_2009.jpg,female,3.081656198952154,Q483701,Nam_Sang-mi,570566.0
20438,Ricardo Montalbán,11/75311_1920-11-25_1947.jpg,male,3.081645300425084,Q333595,Ricardo_Montalbán,4517121.0
20439,Donald Trump,72/4848272_1946-06-14_2015.jpg,male,3.0814517363209424,Q22686,Donald_Trump,230673232.0
20440,Sonia Lafuente,82/8699682_1991-12-07_2009.jpg,female,3.081404076155984,Q2663722,Sonia_Lafuente,23287.0
20441,Marjan Ackermans-Thomas,36/41295236_1942-04-05_1969.jpg,female,3.0812638886867543,Q15379105,Marjan_Ackermans-Thomas,9891.0
20442,Howard Schultz,50/732550_1953-07-19_2007.jpg,male,3.0810828616455668,Q472330,Howard_Schultz,4522872.0
20443,Chris Metzen,34/3347834_1973-11-22_2009.jpg,male,3.080817557386757,Q1077554,Chris_Metzen,1050310.0
20444,Anup Singh Choudry,89/16569289_1949-08-13_2015.jpg,male,3.0807762192553727,Q4777813,Anup_Singh_Choudry,19139.0
20445,Anthony Stewart,92/34533792_1992-09-18_2014.jpg,male,3.080640083921673,Q4773522,Anthony_Stewart,4020.0
20446,Disappearance of Kyron Horman,10/30717910_2002-09-09_2010.jpg,female,3.080531545242039,Q5281267,disappearance_of_Kyron_Horman,4.0
20447,Minerva Urecal,90/4899290_1894-09-22_1964.jpg,female,3.0804813114937257,Q1418567,Minerva_Urecal,159642.0
20448,Ramin Bahrani,59/7875159_1975-03-20_2014.jpg,male,3.0800409864899274,Q3418487,Ramin_Bahrani,670533.0
20449,Alfred Lennon,79/8382279_1912-12-14_1966.jpg,male,3.0800244546372224,Q3646297,Alfred_Lennon,1014443.0
20450,Dan Schmid,01/17563401_1962-11-22_2009.jpg,male,3.079882967093123,Q5214349,Dan_Schmid,16367.0
20451,Charlie Thomson,31/8239431_1930-03-02_1955.jpg,male,3.0797584430042195,Q860301,Charlie_Thomson,17191.0
20452,Manny Ramirez,76/2188476_1972-05-30_2013.jpg,male,3.0796698450400424,Q375648,Manny_Ramirez,2161959.0
20453,Joe Campanella,96/21976796_1930-09-03_1952.jpg,male,3.0795859085665644,Q6208960,Joe_Campanella,24213.0
20454,Nancy Dussault,30/2128030_1936-06-30_2010.jpg,female,3.0795049339385776,Q6962660,Nancy_Dussault,481846.0
20455,Ilsa Konrads,33/5283333_1944-03-29_1960.jpg,female,3.0794947975715408,Q2297705,Ilsa_Konrads,35433.0
20456,Pertti Karppinen,93/4287893_1953-02-17_1980.jpg,male,3.079352776881568,Q318783,Pertti_Karppinen,31725.0
20457,Claudia Leistner,78/3215078_1965-04-15_2010.jpg,female,3.07935076616575,Q66872,Claudia_Leistner,12211.0
20458,Rui Pedro Silva,06/27765906_1981-05-06_2009.jpg,male,3.0792063351515098,Q2175158,Rui_Pedro_Silva,9214.0
20459,Pierre-Alexis Pessonneaux,09/28234509_1987-11-25_2010.jpg,male,3.079093463196454,Q286146,Pierre-Alexis_Pessonneaux,7295.0
20460,Glenn Strömberg,18/2001318_1960-01-05_2013.jpg,male,3.0790350031956883,Q602845,Glenn_Strömberg,90887.0
20461,Bob Bradley,09/1083509_1958-03-03_2009.jpg,male,3.078959563453177,Q442325,Bob_Bradley,1501304.0
20462,Sebastiano Rossi,61/5877061_1964-07-20_1990.jpg,male,3.0789278612671,Q522040,Sebastiano_Rossi,191154.0
20463,Christopher Young,56/6087556_1958-04-28_2007.jpg,male,3.078745519622209,Q504078,Christopher_Young,387303.0
20464,Max Meyer,10/38582210_1995-09-18_2015.jpg,male,3.078576216218344,Q13647683,Max_Meyer,15142.0
20465,Rubin Okotie,63/12254563_1987-06-06_2009.jpg,male,3.0784584407363846,Q700357,Rubin_Okotie,130747.0
20466,Yves Hézard,25/18445625_1948-10-20_1973.jpg,female,3.0784418190255773,Q290820,Yves_Hézard,2577.0
20467,Andrew Marr,96/323396_1959-07-31_2014.jpg,male,3.078298448402154,Q2323190,Andrew_Marr,1497641.0
20468,Ace Atkins,57/7050057_1970-06-28_2013.jpg,male,3.0782707974677788,Q2822929,Ace_Atkins,238095.0
20469,Gaby Dohm,53/28874453_1943-09-23_2009.jpg,female,3.078218492589117,Q87945,Gaby_Dohm,24733.0
20470,Georgi Kaloyanchev,40/11303540_1925-01-13_2008.jpg,male,3.078207112581365,Q535200,Georgi_Kaloyanchev,14912.0
20471,Mary Shannon,16/29590816_1944-02-12_1963.jpg,female,3.078184521010685,Q1250182,Mary_Shannon,9045.0
20472,Cheryl Hickey,52/2629052_1976-01-08_2008.jpg,female,3.078116635991898,Q5092738,Cheryl_Hickey,224016.0
20473,Stephen Bogardus,82/8332782_1954-03-11_2012.jpg,male,3.0780920675711463,Q3355459,Stephen_Bogardus,87062.0
20474,Jesse Sapolu,23/3264823_1961-03-10_2009.jpg,male,3.0780101088212586,Q3373184,Jesse_Sapolu,151392.0
20475,Jonny Quinn,61/8310561_1972-02-26_2006.jpg,male,3.07793414859621,Q3072339,Jonny_Quinn,260321.0
20476,Zoia Horn,26/20557326_1918-03-14_2010.jpg,female,3.077931539819056,Q8073486,Zoia_Horn,15177.0
20477,Gordon Gollob,01/3134301_1912-06-16_1941.jpg,male,3.077853135733444,Q60703,Gordon_Gollob,105254.0
20478,Robert Szpak,25/20443725_1989-12-31_2009.jpg,male,3.077721897624912,Q3436376,Robert_Szpak,2812.0
20479,Jackie Gayda,98/912798_1981-11-03_2009.jpg,female,3.0776526173806324,Q2533584,Jackie_Gayda,776550.0
20480,Evelyn Stokes,40/17942040_1936-12-05_2003.jpg,female,3.077528634335045,Q5416450,Evelyn_Stokes,9868.0
20481,Josiane Balasko,04/1078404_1950-04-15_2014.jpg,female,3.077456680722134,Q437254,Josiane_Balasko,206477.0
20482,Sybille Bammer,28/4379928_1980-04-27_2009.jpg,female,3.077449058624063,Q229110,Sybille_Bammer,27567.0
20483,Jordan Banks,11/37647411_1968-05-17_2012.jpg,male,3.0773498309741805,Q6276371,Jordan_Banks,34344.0
20484,Maciej Stachowiak,49/24565549_1976-06-06_2009.jpg,male,3.0773027024523545,Q6723998,Maciej_Stachowiak,18615.0
20485,Albert Fert,16/1810816_1938-03-07_2009.jpg,male,3.0772512079276453,Q153219,Albert_Fert,107618.0
20486,Anton Geesink,37/104337_1934-04-06_1962.jpg,male,3.077232744097356,Q536992,Anton_Geesink,111947.0
20487,Miloš Trifunović,62/25634562_1984-10-15_2008.jpg,male,3.077219123809422,Q4463298,Miloš_Trifunović,41830.0
20488,Joe Bendik,80/27629580_1989-04-25_2012.jpg,male,3.0770486721202697,Q3810181,Joe_Bendik,104558.0
20489,Barry Diller,02/1083602_1942-02-02_2009.jpg,male,3.07698248094103,Q587455,Barry_Diller,1717792.0
20490,Isabella Castillo,76/35826676_1994-12-23_2011.jpg,female,3.076966539671949,Q2053715,Isabella_Castillo,440598.0
20491,Jim Slater,04/3629004_1982-12-09_2012.jpg,male,3.0768214043810653,Q6198158,Jim_Slater,4434.0
20492,Joël Matip,99/24998899_1991-08-08_2015.jpg,male,3.076696657184947,Q57567,Joël_Matip,3037653.0
20493,Serhiy Rebrov,64/2606164_1974-06-03_2014.jpg,male,3.076690479772898,Q296992,Serhii_Rebrov,25115.0
20494,Jorge Luis Borges,81/15781_1899-08-24_1951.jpg,male,3.076682499399648,Q909,Jorge_Luis_Borges,3594055.0
20495,Darren Sheridan,19/6233919_1967-12-08_2007.jpg,male,3.0766323416043675,Q5225150,Darren_Sheridan,78599.0
20496,Lévy Madinda,73/34408573_1992-06-11_2015.jpg,male,3.0763379197671954,Q427270,Lévy_Madinda,112036.0
20497,Mehdi Mostefa,60/17008560_1983-08-30_2014.jpg,male,3.076313431143902,Q27523,Mehdi_Mostefa,37777.0
20498,David McGoldrick,58/6280558_1987-11-29_2013.jpg,male,3.076297513157884,Q949152,David_McGoldrick,942869.0
20499,Logan Mankins,80/1874380_1982-03-10_2007.jpg,male,3.07602601760133,Q364829,Logan_Mankins,403595.0
20500,Juan Román Riquelme,08/1230308_1978-06-24_2009.jpg,male,3.075929328880665,Q192965,Juan_Román_Riquelme,2171166.0
20501,Johan van der Velde,36/2296236_1956-12-12_1982.jpg,male,3.0756518187250204,Q1692118,Johan_van_der_Velde,24821.0
20502,Matthew McConaughey,83/27834683_1969-11-04_2014.jpg,male,3.075559803859187,Q188955,Matthew_McConaughey,34326120.0
20503,Aleksandr Mostovoi,12/1234112_1968-08-22_2008.jpg,male,3.0755555032006545,Q342680,Aleksandr_Mostovoi,223652.0
20504,Greg Mueller,11/12208911_1971-06-02_2009.jpg,male,3.0755103792159364,Q2861401,Greg_Mueller,29176.0
20505,Knut Johannesen,28/3329028_1933-11-06_1962.jpg,male,3.0754328152220864,Q24756,Knut_Johannesen,15962.0
20506,Wout Poels,41/28824741_1987-10-01_2013.jpg,male,3.0754081069078403,Q562309,Wout_Poels,177990.0
20507,Naomi Stevens,89/25675289_1926-11-29_1975.jpg,female,3.0753849307168832,Q529160,Naomi_Stevens,204893.0
20508,Paul McKenna,58/5277058_1977-10-20_2009.jpg,male,3.075381545787228,Q2000621,Paul_McKenna,432989.0
20509,Béla H. Bánáthy,92/1312492_1919-12-01_1998.jpg,male,3.0753456817864877,Q716107,Béla_H._Bánáthy,57467.0
20510,Asrul Sani,94/15479194_1927-06-10_1955.jpg,male,3.075328691129956,Q2489084,Asrul_Sani,15765.0
20511,Henry Silva,85/3395785_1928-09-15_1962.jpg,male,3.0752708226993577,Q1384373,Henry_Silva,1511613.0
20512,Atsushi Aoki,84/27488984_1977-09-25_2014.jpg,male,3.075230346960336,Q4817796,Atsushi_Aoki,96556.0
20513,James Rosenquist,80/306480_1933-11-29_1988.jpg,male,3.075114384655964,Q448845,James_Rosenquist,296637.0
20514,Gianluigi Buffon,74/615874_1978-01-28_2012.jpg,male,3.0750813202927865,Q68060,Gianluigi_Buffon,13576489.0
20515,Kei Nishikori,43/12299543_1989-12-29_2015.jpg,male,3.074983390573247,Q311222,Kei_Nishikori,2956477.0
20516,Tage Danielsson,48/718948_1928-02-05_1954.jpg,male,3.074950513003299,Q1384021,Tage_Danielsson,59668.0
20517,Jan Pázler,03/31236803_1991-01-10_2013.jpg,male,3.074949145841566,Q8914040,Jan_Pázler,3905.0
20518,Philip Zandén,21/42204221_1954-07-23_2011.jpg,male,3.074903498957728,Q4569882,Philip_Zandén,26947.0
20519,Linda Johnson,77/509577_1953-10-14_2005.jpg,female,3.074853590187532,Q6551687,Linda_Johnson,25780.0
20520,Gunther von Hagens,30/23747730_1945-01-10_2000.jpg,male,3.0748031869477908,Q65896,Gunther_von_Hagens,723618.0
20521,Jan Plantaz,93/11434493_1930-12-03_1952.jpg,male,3.074702499027899,Q1682134,Jan_Plantaz,1960.0
20522,Brooks Reed,38/31059738_1987-02-28_2012.jpg,male,3.074593645014257,Q1096131,Brooks_Reed,184621.0
20523,Olivia Lufkin,16/4373216_1979-12-09_2007.jpg,female,3.0744280079151847,Q236811,Olivia_Lufkin,133276.0
20524,Marc Blucas,75/1603875_1972-01-11_2007.jpg,male,3.0744262585836406,Q382295,Marc_Blucas,2767755.0
20525,Tennessee Williams,34/44634_1911-03-26_1965.jpg,male,3.0743710409341243,Q134262,Tennessee_Williams,5324892.0
20526,Adam Savage,26/1557926_1967-07-15_2011.jpg,male,3.074262434165797,Q297618,Adam_Savage,3709495.0
20527,Siegfried Lenz,76/1398976_1926-03-17_1969.jpg,male,3.0742295230294427,Q76412,Siegfried_Lenz,115255.0
20528,Melissa Joan Hart,64/148164_1976-04-18_2011.jpg,female,3.074199188718707,Q429777,Melissa_Joan_Hart,8105525.0
20529,Ed Dickson,41/23470841_1987-07-25_2012.jpg,male,3.073986074354598,Q2085255,Ed_Dickson,230373.0
20530,Hu Mei,45/23286145_1958-09-02_2010.jpg,female,3.073901188399657,Q28418778,Hu_Mei,14078.0
20531,Elliott Sadler,87/974687_1975-04-30_2014.jpg,male,3.0737509963090064,Q2148758,Elliott_Sadler,399310.0
20532,Miguel Darío Miranda y Gómez,77/4548277_1895-12-19_1964.jpg,male,3.0736200704591994,Q651698,Miguel_Darío_Miranda_y_Gómez,9132.0
20533,Jim Aiken,16/7638316_1899-05-26_1947.jpg,male,3.0732131763182755,Q6193333,Jim_Aiken,13883.0
20534,Alin Badea,84/42541084_1988-06-01_2013.jpg,male,3.073206978918717,Q16727351,Alin_Badea,2644.0
20535,Andre Reed,54/1286754_1964-01-29_2009.jpg,male,3.073141752444477,Q245629,Andre_Reed,722983.0
20536,E. G. Marshall,48/923348_1914-06-18_1940.jpg,male,3.07312842556131,Q706165,E._G._Marshall,1196750.0
20537,Gaby Minneboo,95/37675795_1945-06-12_1981.jpg,male,3.073108442779661,Q449330,Gaby_Minneboo,1820.0
20538,Angela Salem,88/39236588_1988-07-24_2013.jpg,female,3.073062988410485,Q13562750,Angela_Salem,26468.0
20539,Sergey Izgiyayev,77/40107977_1922-11-24_1970.jpg,male,3.072947405770764,Q4198478,Sergey_Izgiyayev,10323.0
20540,Jase Robertson,82/39609882_1969-08-16_2013.jpg,male,3.072855550109244,Q14755553,Jase_Robertson,1196116.0
20541,Keith Kinkaid,60/31409460_1989-07-04_2013.jpg,male,3.0727742522083505,Q6384602,Keith_Kinkaid,196546.0
20542,Mícheál Ó Muircheartaigh,09/1718209_1930-08-20_2012.jpg,male,3.0727723531905218,Q3756439,Mícheál_Ó_Muircheartaigh,174970.0
20543,Vlastimil Třešňák,41/43247541_1950-04-26_2007.jpg,male,3.0726455357882347,Q11915598,Vlastimil_Třešňák,3223.0
20544,Uzo Aduba,32/40092132_1981-02-10_2014.jpg,female,3.072645173210263,Q14941915,Uzo_Aduba,5010969.0
20545,Virginie Razzano,01/2527501_1983-05-12_2011.jpg,female,3.0725687926010354,Q220425,Virginie_Razzano,63833.0
20546,Carl Djerassi,79/574479_1923-10-29_2004.jpg,male,3.072375346029949,Q78608,Carl_Djerassi,213989.0
20547,Jaan Einasto,56/530556_1929-02-23_2009.jpg,male,3.072252001182562,Q693121,Jaan_Einasto,13461.0
20548,Wang Jiali,88/29334288_1986-02-01_2012.jpg,female,3.0722502040343063,Q748081,Wang_Jiali,5509.0
20549,Bjarne Riis,44/384844_1964-04-03_2007.jpg,male,3.072098200067625,Q310288,Bjarne_Riis,272502.0
20550,Marcia Cross,88/1078888_1962-03-25_2014.jpg,female,3.0719934822694004,Q189547,Marcia_Cross,3307604.0
20551,Tamora Pierce,67/61267_1954-12-13_2008.jpg,female,3.07183001679014,Q443681,Tamora_Pierce,470153.0
20552,Jenni Falconer,30/1909930_1976-02-12_2008.jpg,female,3.071777234916973,Q6177899,Jenni_Falconer,759323.0
20553,Ben Lessy,86/23373586_1902-04-29_1940.jpg,male,3.0717510131513253,Q4886051,Ben_Lessy,38896.0
20554,Willi Hennig,52/33952_1913-04-20_1972.jpg,male,3.0714712452236377,Q57999,Willi_Hennig,54053.0
20555,Bobby V,53/4298253_1980-02-27_2006.jpg,male,3.0714503087548897,Q682511,Bobby_V,787279.0
20556,Joel Lindpere,55/7318055_1981-10-05_2011.jpg,male,3.071393697475488,Q370847,Joel_Lindpere,48294.0
20557,Egon Lánský,44/41246144_1934-07-23_2012.jpg,male,3.0712980463542614,Q11876915,Egon_Lánský,7718.0
20558,Colin Greenwood,87/273487_1969-06-26_2006.jpg,male,3.071189777591857,Q842267,Colin_Greenwood,900858.0
20559,Vasil Kiryienka,73/12800773_1981-06-28_2011.jpg,male,3.070996840128061,Q318898,Vasil_Kiryienka,103544.0
20560,Steve Hislop,07/1242307_1962-01-11_1993.jpg,male,3.070995361393514,Q1529857,Steve_Hislop,192537.0
20561,Doug MacLean,41/5224241_1954-04-12_2014.jpg,male,3.070812511294177,Q1251804,Doug_MacLean,169434.0
20562,Neville McNamara,08/11310408_1923-04-17_1947.jpg,male,3.070808988475133,Q7004789,Neville_McNamara,17421.0
20563,Dawan Landry,96/5939496_1982-12-30_2008.jpg,male,3.0708030899741,Q3249658,Dawan_Landry,116091.0
20564,Pete Rose,70/52970_1941-04-14_2008.jpg,male,3.070791723938316,Q739866,Pete_Rose,5944939.0
20565,Micheline Bernardini,23/2014523_1927-12-01_1946.jpg,male,3.0706001394158187,Q153182,Micheline_Bernardini,265361.0
20566,Steve Souchock,82/19536982_1919-03-03_1953.jpg,male,3.070516846445161,Q7614004,Steve_Souchock,5322.0
20567,LuAnn Haslam,37/35537637_1953-03-28_1968.jpg,female,3.0703326872128085,Q6694778,LuAnn_Haslam,36460.0
20568,Pauline Kamusewu,46/25736846_1982-11-03_2010.jpg,female,3.0701643155736047,Q4972110,Pauline_Kamusewu,13490.0
20569,Annastasia Baker,49/44146949_1988-11-16_2013.jpg,female,3.0701379549703365,Q18352472,Annastasia_Baker,27300.0
20570,Kurt Marshall,66/25917366_1965-11-13_1984.jpg,male,3.0699561893255543,Q6446890,Kurt_Marshall,187536.0
20571,Eric Froehlich,33/6031933_1984-02-09_2005.jpg,male,3.0697619892179464,Q352604,Eric_Froehlich,61713.0
20572,Ariël Jacobs,55/19835955_1953-07-25_2011.jpg,male,3.06943414860821,Q671099,Ariël_Jacobs,19931.0
20573,Jamie Staff,39/4421039_1973-04-30_2007.jpg,male,3.0694104913104714,Q725538,Jamie_Staff,27464.0
20574,David Knight,72/6787172_1987-01-15_2010.jpg,male,3.069304694469428,Q5236077,David_Knight,42066.0
20575,Chris Rea,64/1032164_1951-03-04_2011.jpg,male,3.069276944957352,Q262314,Chris_Rea,3455295.0
20576,Robert Wolders,92/1569092_1936-09-28_1966.jpg,female,3.0692073280087944,Q1344534,Robert_Wolders,3186910.0
20577,ZZ Ward,59/36283859_1986-06-02_2011.jpg,female,3.0691820981931133,Q8063325,ZZ_Ward,620959.0
20578,César Cielo,02/12627202_1987-01-10_2008.jpg,male,3.069152486218269,Q295786,César_Cielo,334577.0
20579,Brendan Gaughan,28/2190928_1975-07-10_2014.jpg,male,3.0690063511264154,Q4960894,Brendan_Gaughan,252202.0
20580,Lee Savold,81/10499481_1916-03-22_1942.jpg,male,3.0689838456946674,Q6514957,Lee_Savold,72786.0
